update,episodes,frames,FPS,duration,return_mean,return_std,return_min,return_max,success_rate,reshaped_return_mean,reshaped_return_std,reshaped_return_min,reshaped_return_max,reshaped_return_bonus_mean,reshaped_return_bonus_std,reshaped_return_bonus_min,reshaped_return_bonus_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,loss,grad_norm
313,6246,801280,72.93915259173718,11068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9387176781892776,-0.003303432295797393,-0.0010315728093701181,2.921426455486653e-05,-0.02040414046496153,0.003113203216344118
314,6280,803840,72.90203664414572,11103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9389371782541276,-0.004912608832819387,0.00017120473767135992,6.812439796703984e-05,-0.019184106029570103,0.0030225302325561643
315,6293,806400,73.22196395234297,11138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.938958266377449,-0.006817432603565976,-0.0018612938751175535,6.557534552484868e-05,-0.021218090318143368,0.008482146542519331
316,6310,808960,73.00214463067262,11173,0.005078124813735485,0.040306366151070874,0.0,0.32499998807907104,0.015625,0.1015625,0.8061273525899925,0.0,6.5,0.0,0.0,0.0,0.0,127.5,3.968626966596886,96.0,128.0,1.9375092178583144,0.06181748555973172,-0.07708874241507147,0.3179031035280786,0.06248771585524082,0.19478780776262283
317,6342,811520,72.87792766948215,11208,0.005078124813735485,0.040306366151070874,0.0,0.32499998807907104,0.015625,0.1015625,0.8061273525899925,0.0,6.5,0.0,0.0,0.0,0.0,127.5,3.968626966596886,96.0,128.0,1.9349872797727585,0.04593866858631372,0.02245651592966169,0.0018186105415225029,0.004015948507003486,0.021495920605957508
318,6354,814080,73.00919817509272,11243,0.005078124813735485,0.040306366151070874,0.0,0.32499998807907104,0.015625,0.1015625,0.8061273525899925,0.0,6.5,0.0,0.0,0.0,0.0,127.5,3.968626966596886,96.0,128.0,1.9344208091497421,0.020738161634653807,0.010631727753207088,0.0007430545389070176,-0.008340952917933464,0.02167948568239808
319,6370,816640,72.6645276503102,11278,0.005078124813735485,0.040306366151070874,0.0,0.32499998807907104,0.015625,0.1015625,0.8061273525899925,0.0,6.5,0.0,0.0,0.0,0.0,127.5,3.968626966596886,96.0,128.0,1.933908078074455,0.011539136408828199,0.00505527176137548,0.00015545845326414565,-0.014206079300493002,0.009126304648816586
320,6406,819200,72.71858173393112,11314,0.013867187313735485,0.11006738704828174,0.0,0.887499988079071,0.015625,0.27734375,2.20134777053421,0.0,17.75,0.0,0.0,0.0,0.0,126.25,13.890194383089101,16.0,128.0,1.932570320367813,0.05643620220944286,-0.07013014246622333,1.0906008640362417,0.45584456995129585,0.10422312095761299
321,6417,821760,72.81134970329836,11349,0.013867187313735485,0.11006738704828174,0.0,0.887499988079071,0.015625,0.27734375,2.20134777053421,0.0,17.75,0.0,0.0,0.0,0.0,126.25,13.890194383089101,16.0,128.0,1.9305270075798036,0.06100988257676363,0.01513521313900128,0.001930876146070659,-0.0032046185806393623,0.04124101437628269
322,6430,824320,72.65560543668222,11384,0.013867187313735485,0.11006738704828173,0.0,0.887499988079071,0.015625,0.27734375,2.20134777053421,0.0,17.75,0.0,0.0,0.0,0.0,126.25,13.890194383089101,16.0,128.0,1.9296451687812803,0.03780945856124163,0.012384861859027296,0.0006125648265879135,-0.006605307571589947,0.015290936455130577
323,6443,826880,72.80739999774066,11419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9293749064207075,0.0283822488039732,0.007319271750748158,0.0004111630922125187,-0.011768894735723734,0.009618828538805246
324,6476,829440,72.73950201117871,11454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9295367062091828,0.02324026133865118,0.0067863083895645104,0.0005913265642448096,-0.012213395442813635,0.011281344573944807
325,6493,832000,72.81736345914753,11490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.929591992497444,0.016670979815535246,0.0034303363572689705,0.0004104218234715518,-0.01566037256270647,0.014779617544263601
326,6505,834560,72.80035626782482,11525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9297445952892303,0.01253730694297701,0.0045456592488335446,0.0003059796463276143,-0.014598796609789133,0.008205008693039417
327,6538,837120,72.67412592581111,11560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9305575907230377,0.00517977203708142,0.003585766158357728,0.0002964169129882066,-0.015571600757539272,0.011521683540195227
328,6554,839680,72.89253791014474,11595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.930967789888382,0.0031136219527979846,-0.00017752870171534597,0.00013737280787609054,-0.01941851992160082,0.013094192836433649
329,6568,842240,73.15938072495676,11630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9317805200815201,0.0014283373384387232,0.0023663465410209026,0.00024615659640403464,-0.016828381456434727,0.007910578744485974
330,6602,844800,72.95205406386597,11665,0.00980224646627903,0.077802919318608,0.0,0.6273437738418579,0.015625,0.196044921875,1.5560583272350095,0.0,12.546875,0.0,0.0,0.0,0.0,126.828125,9.30146945296145,53.0,128.0,1.9325096607208252,0.005345964094158262,-0.010417289025463105,0.11992778024614381,0.030221504159271717,0.049339139834046364
331,6614,847360,73.19825371871605,11700,0.00980224646627903,0.077802919318608,0.0,0.6273437738418579,0.015625,0.196044921875,1.5560583272350095,0.0,12.546875,0.0,0.0,0.0,0.0,126.828125,9.30146945296145,53.0,128.0,1.9316997140645982,0.012939339317381383,0.001373558779596351,0.0001988104555493919,-0.017844032496213913,0.01618133531883359
332,6630,849920,73.11844425591904,11735,0.00980224646627903,0.077802919318608,0.0,0.6273437738418579,0.015625,0.196044921875,1.5560583272350095,0.0,12.546875,0.0,0.0,0.0,0.0,126.828125,9.30146945296145,53.0,128.0,1.9311732292175292,0.008866301085799933,0.002135997349250829,0.00016275490106636424,-0.01709435787051916,0.005677357316017151
333,6664,852480,73.16710485493246,11770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9308190196752548,0.006950077519286424,0.004306783975334839,0.00031183885730570184,-0.014845486730337143,0.004803978838026524
334,6676,855040,72.85156974837294,11805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.930737054347992,0.005213565033045597,0.0023188065773865675,0.00011928598260055879,-0.01692892052233219,0.004881206899881363
335,6690,857600,72.97853634437965,11840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9311992973089218,0.0032200610789004714,0.0007565818730654427,4.8083030287671134e-05,-0.018531368114054203,0.0037114813458174467
336,6727,860160,72.88591159278546,11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9321331441402436,0.0007514811462897341,0.0030880220961989834,0.00023842715236241927,-0.0161140956915915,0.004842950962483883
337,6738,862720,72.80914966443389,11911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9331811904907226,-0.005177815217757597,0.0006837273678684142,8.043430652833196e-05,-0.018607867881655693,0.006860291352495551
338,6750,865280,72.81412660283677,11946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.934334170818329,-0.006247174344025552,-0.0008696421411514166,6.592650270249578e-05,-0.020180021412670612,0.004431736888363957
339,6764,867840,72.4472804126283,11981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9349579155445098,-0.00419145165651571,-0.0020172261451079977,4.328066420384857e-05,-0.021345163695514202,0.0025821166345849633
340,6797,870400,72.40008434143057,12016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9347165852785109,0.001215379290806595,0.00024253397805296123,6.49409339075646e-05,-0.019072161056101322,0.004042459011543542
341,6813,872960,72.65372500057633,12052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9348731219768525,0.0011871765156683976,-0.0008175679985470196,3.90119283565582e-05,-0.020146792754530907,0.003086355165578425
342,6826,875520,72.57218862105242,12087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9352803349494934,0.0041546331602148705,0.0008139376095641637,5.324241546986741e-05,-0.018512243404984474,0.004811525112017989
343,6859,878080,73.06995823129462,12122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.936283138394356,-0.0013224087830167263,0.0011176834115758537,6.0273199642324465e-05,-0.018215009942650795,0.002524889656342566
344,6874,880640,72.7063244298787,12157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9367987781763076,-0.0021478434733580797,-0.000768740502280707,5.67827920349373e-05,-0.02010833565145731,0.006498663453385234
345,6888,883200,72.8334631310709,12192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9373638123273849,-0.003468707810679916,-0.0004123375936615048,5.024370584578719e-05,-0.0197608545422554,0.004449161700904369
346,6922,885760,72.64688644169688,12228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9375468999147416,-0.0009031552224769257,-0.0012242894328664989,6.232520563571597e-05,-0.02056859526783228,0.0033268933184444904
347,6934,888320,73.17629228186475,12263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.93802410364151,0.001430556804552907,0.00046800494892522697,4.127852193960279e-05,-0.018891596235334873,0.005883142584934831
348,6951,890880,72.90579069490147,12298,0.01068115234375,0.08477901845147157,0.0,0.68359375,0.015625,0.213623046875,1.6955803690294313,0.0,13.671875,0.0,0.0,0.0,0.0,126.703125,10.293626194610672,45.0,128.0,1.9385386168956757,0.058929864224046474,-0.14212386835861252,1.3687585868057797,0.5228700637817383,0.12510157003998756
349,6985,893440,73.02245517951283,12333,0.01068115234375,0.08477901845147157,0.0,0.68359375,0.015625,0.213623046875,1.6955803690294313,0.0,13.671875,0.0,0.0,0.0,0.0,126.703125,10.293626194610672,45.0,128.0,1.936900144815445,0.06588226072490215,0.030295330099761486,0.0035050869162660094,0.0126788723282516,0.0687360092997551
350,6996,896000,73.00982069970615,12368,0.01068115234375,0.08477901845147157,0.0,0.68359375,0.015625,0.213623046875,1.6955803690294313,0.0,13.671875,0.0,0.0,0.0,0.0,126.703125,10.293626194610672,45.0,128.0,1.9349715590476988,0.03865246223285794,0.015293517406098543,0.0008286759970360435,-0.0036418596282601357,0.02923610433936119
351,7010,898560,72.96432396229841,12403,0.01068115234375,0.08477901845147157,0.0,0.68359375,0.015625,0.213623046875,1.6955803690294313,0.0,13.671875,0.0,0.0,0.0,0.0,126.703125,10.293626194610672,45.0,128.0,1.9342345476150513,0.029490493470802903,0.009908434702083468,0.00033145733759738506,-0.009268182795494795,0.014740034937858582
352,7048,901120,73.09698997748391,12438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9343123763799668,0.013798778899945319,0.013353441399522126,0.001644601285806857,-0.005167381139472127,0.015713832806795835
353,7059,903680,73.22470934138157,12473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9346819996833802,0.0040401996346190565,0.0028161627182271332,0.00033508434498799036,-0.01636311411857605,0.011280233040452003
354,7070,906240,73.01920850614734,12508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9348409235477448,0.002220004654373042,0.001768943116439914,0.00017397683404851705,-0.01749247871339321,0.007055758032947779
355,7086,908800,73.15845208468495,12543,0.0034301758278161287,0.02722617658087977,0.0,0.21953125298023224,0.015625,0.068603515625,0.5445235242254516,0.0,4.390625,0.0,0.0,0.0,0.0,127.734375,2.1083330760045955,111.0,128.0,1.9347329914569853,0.03543155174702406,-0.040512886615033494,0.12668488574563525,0.003482227213680744,0.1451849862933159
356,7118,911360,72.99318546746719,12578,0.0034301758278161287,0.027226176580879766,0.0,0.21953125298023224,0.015625,0.068603515625,0.5445235242254516,0.0,4.390625,0.0,0.0,0.0,0.0,127.734375,2.1083330760045955,111.0,128.0,1.9320384591817854,0.04514135122299194,0.011559713771566749,0.0013286038229125552,-0.007096368819475174,0.044294243678450584
357,7133,913920,72.207648707985,12614,0.0034301758278161287,0.027226176580879766,0.0,0.21953125298023224,0.015625,0.068603515625,0.5445235242254516,0.0,4.390625,0.0,0.0,0.0,0.0,127.734375,2.1083330760045955,111.0,128.0,1.9308884918689728,0.023488422110676765,0.009201011771801859,0.0006315693819487934,-0.009792088065296412,0.020229526795446873
358,7148,916480,72.69292751701356,12649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9306038945913315,0.018694219179451466,0.0055816474603489034,0.00019876657534041443,-0.01362500712275505,0.006799682043492794
359,7180,919040,72.49918032258347,12684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.931572663784027,0.013092919276095927,0.005969720805296674,0.0004141379344218876,-0.013138937298208475,0.007654779590666294
360,7194,921600,72.85524395853255,12719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.932139739394188,0.0032386931503424424,0.0036677069554571064,0.00034003052842308535,-0.015483674127608538,0.007950673578307033
361,7209,924160,72.83065511637501,12754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9331268876791001,-0.00045401591924019167,0.0011220983848033938,0.00025553298364684447,-0.018081406131386757,0.006804854143410921
362,7243,926720,72.74877310758302,12790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9341477543115615,-0.003974880548776127,0.0008673353338963352,0.0002176414260247839,-0.01836532074958086,0.004818404093384743
363,7254,929280,72.71930716810319,12825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9345023453235628,-0.004791666637174785,-0.0008675017470523017,0.00011527261995070148,-0.02015488874167204,0.006044439971446991
364,7271,931840,72.63404992484898,12860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9347165077924728,-0.0024933183682151142,-0.0015011181261797902,7.591253770442564e-05,-0.020810327492654324,0.006576304789632559
365,7305,934400,72.82159328633443,12895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.935232251882553,-0.0012999299236980733,-0.0014182076789438724,9.063569495992851e-05,-0.020725209265947342,0.0038076327182352543
366,7316,936960,72.45672896746665,12931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.935829982161522,-0.0005124723975313827,0.0004095501451956806,7.257230918185087e-05,-0.018912462517619133,0.0064808211755007505
367,7331,939520,72.59519701245857,12966,0.0076049803756177425,0.060362660398233375,0.0,0.4867187440395355,0.015625,0.152099609375,1.207253222748955,0.0,9.734375,0.0,0.0,0.0,0.0,127.140625,6.821077598838397,73.0,128.0,1.9375608265399933,0.041841856110841034,-0.07721303471298596,0.5699352207535413,0.18837897665798664,0.0879148468375206
368,7368,942080,72.2332506146718,13001,0.0076049803756177425,0.06036266039823337,0.0,0.4867187440395355,0.015625,0.152099609375,1.207253222748955,0.0,9.734375,0.0,0.0,0.0,0.0,127.140625,6.821077598838397,73.0,128.0,1.937512755393982,0.04764765305444599,0.024056842131540176,0.0036027040565386414,0.006483066827058792,0.054979365319013596
369,7379,944640,72.7480865159692,13036,0.0076049803756177425,0.06036266039823337,0.0,0.4867187440395355,0.015625,0.152099609375,1.207253222748955,0.0,9.734375,0.0,0.0,0.0,0.0,127.140625,6.821077598838397,73.0,128.0,1.937669390439987,0.026694185892120005,0.010547453176695854,0.001346138228836935,-0.0081561713013798,0.01900329953059554
370,7391,947200,72.7378966148267,13072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9379885286092757,0.017256960598751904,0.0037546721112448724,0.001209801057120785,-0.015020311810076237,0.019693925976753235
371,7407,949760,72.59307430904067,13107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9384707272052766,0.01209154340904206,0.0027689213995472526,0.0009327871041023173,-0.016149391420185566,0.009895453928038478
372,7438,952320,72.67511609510944,13142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9391884237527846,0.008890644612256438,0.0026930409912893083,0.0003731589127710322,-0.01651226356625557,0.0051618702709674835
373,7453,954880,72.67176349970603,13177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9392455875873567,0.007427258952520788,0.0032439266884466632,0.00020613127890101168,-0.0160454623401165,0.004077507532201707
374,7469,957440,72.66500366816409,13213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9391625255346299,0.006436588772339746,0.00192977173574036,0.00017059350102499593,-0.017376556061208248,0.004289546748623252
375,7500,960000,72.56983281756713,13248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9383690237998963,0.0041580327204428615,0.0023562861359096134,0.00023369526206806768,-0.016910554841160774,0.0052317974623292685
376,7514,962560,72.65580995534071,13283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9382149487733842,0.001045738736866042,0.0006189726296724984,0.00020596381546056364,-0.01866019517183304,0.0051568468334153295
377,7530,965120,72.54877814968079,13318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9385229766368866,-0.0005200888335821219,0.0016590598406764911,0.00010735332225522142,-0.017672492191195488,0.004508313606493175
378,7563,967680,72.49392722440085,13354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9392776370048523,-0.00028797637423849665,-0.001385494647183805,0.00013233030040282756,-0.020712105557322502,0.003828225890174508
379,7574,970240,72.68915205168632,13389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.93965460062027,0.0006613058103539515,0.0004649064427212579,6.118063583926414e-05,-0.01890104915946722,0.004622966516762972
380,7592,972800,72.49566919896277,13424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9401513278484344,-0.0008126312641252298,0.0003794326534261927,0.0001009918776617269,-0.018971583805978298,0.00478057935833931
381,7625,975360,72.205294176191,13460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.940907847881317,-9.076073474716394e-05,-0.00011799199655797566,6.92407566930342e-05,-0.01949244923889637,0.003643399686552584
382,7636,977920,72.59246917725642,13495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9411950230598451,0.0008548106779926457,7.35059615180944e-05,5.4540039764106046e-05,-0.019311174750328064,0.004046511137858033
383,7651,980480,72.39432136978988,13530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.941425758600235,0.002006228591199033,-6.0387231314962264e-05,5.119312036185875e-05,-0.019449048675596714,0.002125401049852371
384,7688,983040,72.61041098062522,13566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9416330099105834,0.0013582901116024003,0.0014589675149181856,0.0001063025685652974,-0.01790421176701784,0.0042460738914087415
385,7700,985600,72.62777263748478,13601,0.015649414155632257,0.09578131572273453,0.0,0.725781261920929,0.03125,0.31298828125,1.915626291893777,0.0,14.515625,0.0,0.0,0.0,0.0,126.21875,11.417460244620955,39.0,128.0,1.9415267884731293,0.03549619470722973,-0.05344667256777029,0.5414507563022198,0.19786341860890388,0.11797450482845306
386,7712,988160,72.42077631144402,13636,0.015649414155632257,0.09578131572273453,0.0,0.725781261920929,0.03125,0.31298828125,1.915626291893777,0.0,14.515625,0.0,0.0,0.0,0.0,126.21875,11.417460244620955,39.0,128.0,1.9398420661687852,0.05641429936513305,0.01189026270294562,0.001323115939158015,-0.006846599280834198,0.052249232307076454
